 TIME                    	t                        	f-sim                    	f-exp                    	Tr-sim                   	Tr-exp                   	RHr-sim                  	RHr-exp                  	Ts-sim                   	Ts-exp                   	RHs-sim                  	RHs-exp                  	Toa                      	Pel-sim                  	Pel-exp                  	Qcs-sim                  	Qcs-exp                  	Qcl-sim                  	Qcl-exp                  	Qc-sim                   	Qc-exp                   	
  +3.1666666666666665E+00	  +1.1400000000000000E+04	  +4.9399999999999999E+01	  +5.1875999999999998E+01	  +2.3616927292883830E+01	  +2.4408999999999999E+01	  +6.9259000000000000E+01	  +6.9259000000000000E+01	  +1.5224169220778649E+01	  +1.3644000000000000E+01	  +5.9297009709067815E+01	  +5.3448000000000000E+01	  +4.1686999999999998E+01	  +7.8706710124814738E-01	  +8.6988194444444444E-01	  +1.8135749820364908E+00	  +1.2859402777777778E+00	  +1.4703158249907609E+00	  +2.4399933333333337E+00	  +3.2838908070272517E+00	  +3.7259336111111114E+00	
  +3.1833333333333331E+00	  +1.1460000000000000E+04	  +4.9399999999999999E+01	  +5.2734999999999999E+01	  +2.3628977416516282E+01	  +2.4422000000000001E+01	  +6.8849000000000004E+01	  +6.8849000000000004E+01	  +1.5244487987392242E+01	  +1.3699000000000000E+01	  +5.9327196694109396E+01	  +6.2811000000000000E+01	  +4.1829000000000001E+01	  +7.8746968228169179E-01	  +8.6231638888888884E-01	  +1.8118290878576413E+00	  +1.4005533333333333E+00	  +1.4676388577022970E+00	  +2.3332719444444447E+00	  +3.2794679455599383E+00	  +3.7338252777777781E+00	
  +3.2000000000000002E+00	  +1.1520000000000000E+04	  +4.9399999999999999E+01	  +5.3777000000000001E+01	  +2.3643391907745485E+01	  +2.4468000000000000E+01	  +3.8186999999999998E+01	  +3.8186999999999998E+01	  +1.5251416319055409E+01	  +1.3696000000000000E+01	  +5.9375228568187097E+01	  +7.1088999999999999E+01	  +4.1811999999999998E+01	  +7.8750936857592246E-01	  +8.7584222222222230E-01	  +1.8137386335571275E+00	  +3.4434338888888885E+00	  +1.4679847943637252E+00	  +2.9342333333333337E-01	  +3.2817234279208525E+00	  +3.7368572222222221E+00	
  +3.2166666666666668E+00	  +1.1580000000000000E+04	  +5.1300000000000004E+01	  +5.3237000000000002E+01	  +2.3636768637715402E+01	  +2.4552000000000000E+01	  +4.0424999999999997E+01	  +4.0424999999999997E+01	  +1.4947850918752060E+01	  +1.3744000000000000E+01	  +5.9718064313649833E+01	  +6.5149000000000001E+01	  +4.1804000000000002E+01	  +8.3002808834075470E-01	  +8.7059249999999999E-01	  +1.8815691132201680E+00	  +2.8170038888888889E+00	  +1.5191743917766924E+00	  +9.1702722222222210E-01	  +3.4007435049968606E+00	  +3.7340308333333336E+00	
  +3.2333333333333334E+00	  +1.1640000000000000E+04	  +5.1300000000000004E+01	  +5.4515000000000001E+01	  +2.3614600455602996E+01	  +2.4608000000000001E+01	  +3.8718000000000004E+01	  +3.8718000000000004E+01	  +1.4931346539031310E+01	  +1.3742000000000001E+01	  +5.9589940725807743E+01	  +4.8966999999999999E+01	  +4.1850999999999999E+01	  +8.2994646261700800E-01	  +8.7866333333333335E-01	  +1.8765346319092209E+00	  +2.2892736111111112E+00	  +1.5182867970246183E+00	  +1.4249919444444443E+00	  +3.3948214289338394E+00	  +3.7142655555555555E+00	
  +3.2500000000000000E+00	  +1.1700000000000000E+04	  +5.1300000000000004E+01	  +5.3316000000000003E+01	  +2.3584293223134587E+01	  +2.4555000000000000E+01	  +6.1301000000000002E+01	  +6.1301000000000002E+01	  +1.4883878158404082E+01	  +1.3708000000000000E+01	  +5.9511510620319932E+01	  +6.2420000000000002E+01	  +4.1518000000000001E+01	  +8.2884225071411677E-01	  +8.6474222222222230E-01	  +1.8805512666695090E+00	  +1.5889188888888890E+00	  +1.5246804398048039E+00	  +2.1220111111111111E+00	  +3.4052317064743125E+00	  +3.7109302777777780E+00	
  +3.2666666666666666E+00	  +1.1760000000000000E+04	  +5.1300000000000004E+01	  +5.4984000000000002E+01	  +2.3559170413704560E+01	  +2.4532000000000000E+01	  +4.1119000000000000E+01	  +4.1119000000000000E+01	  +1.4903737863041876E+01	  +1.3672000000000001E+01	  +5.9404469133592364E+01	  +7.1103999999999999E+01	  +4.1883000000000003E+01	  +8.2971689291859319E-01	  +8.6716194444444439E-01	  +1.8699432350611451E+00	  +3.0300497222222225E+00	  +1.5176860680664961E+00	  +6.8045555555555548E-01	  +3.3876293031276412E+00	  +3.7105052777777776E+00	
  +3.2833333333333332E+00	  +1.1820000000000000E+04	  +5.1300000000000004E+01	  +5.3539999999999999E+01	  +2.3561281785601693E+01	  +2.4474000000000000E+01	  +6.4548000000000002E+01	  +6.4548000000000002E+01	  +1.4938860122015596E+01	  +1.3657000000000000E+01	  +5.9395068870044710E+01	  +6.5055000000000007E+01	  +4.2238000000000000E+01	  +8.3072125728863622E-01	  +8.7755166666666673E-01	  +1.8626568539086765E+00	  +1.5320083333333332E+00	  +1.5108641551490056E+00	  +2.1716433333333334E+00	  +3.3735210090576819E+00	  +3.7036516666666670E+00	
  +3.2999999999999998E+00	  +1.1880000000000000E+04	  +5.1300000000000004E+01	  +5.4819000000000003E+01	  +2.3580609841812777E+01	  +2.4539000000000001E+01	  +5.0656999999999996E+01	  +5.0656999999999996E+01	  +1.4965226194572850E+01	  +1.3711000000000000E+01	  +5.9452064840060473E+01	  +4.3924999999999997E+01	  +4.2401000000000003E+01	  +8.3130192742434283E-01	  +8.8542305555555556E-01	  +1.8613073945609686E+00	  +1.6282758333333331E+00	  +1.5077414007824568E+00	  +2.0771263888888889E+00	  +3.3690487953434256E+00	  +3.7054022222222223E+00	
  +3.3166666666666669E+00	  +1.1940000000000000E+04	  +5.1300000000000004E+01	  +5.3237000000000002E+01	  +2.3598088155908059E+01	  +2.4568999999999999E+01	  +6.1895000000000003E+01	  +6.1895000000000003E+01	  +1.4960409132766861E+01	  +1.3660000000000000E+01	  +5.9518685134533825E+01	  +6.2622999999999998E+01	  +4.2247000000000000E+01	  +8.3097996406177088E-01	  +8.8007833333333341E-01	  +1.8664861465478046E+00	  +1.5539386111111111E+00	  +1.5107018657931106E+00	  +2.1087097222222222E+00	  +3.3771880123409148E+00	  +3.6626483333333333E+00	
  +3.3333333333333335E+00	  +1.2000000000000000E+04	  +5.1300000000000004E+01	  +5.4204000000000001E+01	  +2.3614042861658625E+01	  +2.4582000000000001E+01	  +6.7302999999999997E+01	  +6.7302999999999997E+01	  +1.4983454037087920E+01	  +1.3707000000000001E+01	  +5.9558822840608030E+01	  +7.1105999999999995E+01	  +4.2405000000000001E+01	  +8.3152101775119414E-01	  +8.8219194444444449E-01	  +1.8647004605155426E+00	  +1.5231397222222223E+00	  +1.5076808804006736E+00	  +2.1489230555555556E+00	  +3.3723813409162164E+00	  +3.6720627777777777E+00	
  +3.3500000000000001E+00	  +1.2060000000000000E+04	  +5.3200000000000003E+01	  +5.2804000000000002E+01	  +2.3607989886516339E+01	  +2.4609999999999999E+01	  +5.1548999999999999E+01	  +5.1548999999999999E+01	  +1.4652218106967261E+01	  +1.3714000000000000E+01	  +5.9968471629826759E+01	  +5.2832000000000001E+01	  +4.2244999999999997E+01	  +8.7456143615513915E-01	  +8.7856222222222224E-01	  +1.9392620436287691E+00	  +1.7244177777777778E+00	  +1.5617473715588666E+00	  +1.9217427777777778E+00	  +3.5010094151876356E+00	  +3.6461605555555554E+00	
  +3.3666666666666667E+00	  +1.2120000000000000E+04	  +5.3200000000000003E+01	  +5.3328000000000003E+01	  +2.3578047336463626E+01	  +2.4672000000000001E+01	  +6.3591000000000001E+01	  +6.3591000000000001E+01	  +1.4626276711446939E+01	  +1.3651000000000000E+01	  +5.9805962038983019E+01	  +5.5941000000000003E+01	  +4.2231999999999999E+01	  +8.7420631355860590E-01	  +8.7543194444444439E-01	  +1.9343230236928552E+00	  +1.3782383333333335E+00	  +1.5620118673291479E+00	  +2.1896738888888887E+00	  +3.4963348910220033E+00	  +3.5679125000000003E+00	
  +3.3833333333333333E+00	  +1.2180000000000000E+04	  +5.3200000000000003E+01	  +5.2265000000000001E+01	  +2.3557409141702408E+01	  +2.4669000000000000E+01	  +6.9064999999999998E+01	  +6.9064999999999998E+01	  +1.4638898671741389E+01	  +1.3643000000000001E+01	  +5.9711124553586870E+01	  +7.1099999999999994E+01	  +4.2444000000000003E+01	  +8.7455378268808792E-01	  +8.7563111111111114E-01	  +1.9267824304091894E+00	  +1.4553958333333334E+00	  +1.5579411715694500E+00	  +2.1744102777777781E+00	  +3.4847236019786396E+00	  +3.6298061111111108E+00	
  +3.3999999999999999E+00	  +1.2240000000000000E+04	  +5.3200000000000003E+01	  +5.2921999999999997E+01	  +2.3542203050065037E+01	  +2.4594999999999999E+01	  +6.9296999999999997E+01	  +6.9296999999999997E+01	  +1.4618751761418443E+01	  +1.3730000000000000E+01	  +5.9674698243906541E+01	  +6.4956999999999994E+01	  +4.2328000000000003E+01	  +8.7418731733855626E-01	  +8.9459694444444449E-01	  +1.9280704081979967E+00	  +1.3908613888888888E+00	  +1.5601697792314546E+00	  +2.2879822222222224E+00	  +3.4882401874294513E+00	  +3.6788433333333330E+00	
  +3.4166666666666665E+00	  +1.2300000000000000E+04	  +5.3200000000000003E+01	  +5.3095999999999997E+01	  +2.3539451845173311E+01	  +2.4672000000000001E+01	  +3.5322000000000003E+01	  +3.5322000000000003E+01	  +1.4659039391106740E+01	  +1.3801000000000000E+01	  +5.9617620976839390E+01	  +4.2378000000000000E+01	  +4.2715000000000003E+01	  +8.7504211747997673E-01	  +8.9469222222222222E-01	  +1.9180209350899333E+00	  +2.2757380555555553E+00	  +1.5527212885414803E+00	  +1.4151250000000000E+00	  +3.4707422236314138E+00	  +3.6908630555555555E+00	
  +3.4333333333333331E+00	  +1.2360000000000000E+04	  +5.3200000000000003E+01	  +5.4317999999999998E+01	  +2.3553428128688541E+01	  +2.4725999999999999E+01	  +4.9442999999999998E+01	  +4.9442999999999998E+01	  +1.4677284677128025E+01	  +1.3811000000000000E+01	  +5.9660165918675169E+01	  +6.4534000000000006E+01	  +4.2808000000000000E+01	  +8.7536886724928731E-01	  +8.8854166666666667E-01	  +1.9174271375539089E+00	  +2.0743502777777776E+00	  +1.5509423586289965E+00	  +1.5707505555555556E+00	  +3.4683694961829050E+00	  +3.6451008333333332E+00	
  +3.4500000000000002E+00	  +1.2420000000000000E+04	  +5.3200000000000003E+01	  +5.5817000000000000E+01	  +2.3575919223877118E+01	  +2.4677000000000000E+01	  +6.6963999999999999E+01	  +6.6963999999999999E+01	  +1.4710016507524164E+01	  +1.3771000000000001E+01	  +5.9714053356620930E+01	  +7.1125000000000000E+01	  +4.3000999999999998E+01	  +8.7598023635904876E-01	  +8.7654361111111101E-01	  +1.9150918942376269E+00	  +1.5235333333333334E+00	  +1.5472508893615953E+00	  +2.1355105555555554E+00	  +3.4623427835992224E+00	  +3.6590441666666664E+00	
  +3.4666666666666668E+00	  +1.2480000000000000E+04	  +5.3200000000000003E+01	  +5.3673999999999999E+01	  +2.3590204899781437E+01	  +2.4757999999999999E+01	  +5.7293999999999997E+01	  +5.7293999999999997E+01	  +1.4680987903910156E+01	  +1.3836000000000000E+01	  +5.9806607303077527E+01	  +5.2344999999999999E+01	  +4.2661999999999999E+01	  +8.7530949634547051E-01	  +8.8521805555555555E-01	  +1.9252476311623916E+00	  +1.5281374999999999E+00	  +1.5537645650750331E+00	  +2.1345611111111111E+00	  +3.4790121962374250E+00	  +3.6626986111111113E+00	
  +3.4833333333333334E+00	  +1.2540000000000000E+04	  +5.3200000000000003E+01	  +5.3079000000000001E+01	  +2.3595810216645081E+01	  +2.4709000000000000E+01	  +4.3206000000000003E+01	  +4.3206000000000003E+01	  +1.4696339599012154E+01	  +1.3766999999999999E+01	  +5.9804589152665734E+01	  +6.4968000000000004E+01	  +4.2784999999999997E+01	  +8.7562257020831125E-01	  +8.8993361111111113E-01	  +1.9225847371103351E+00	  +2.5044877777777779E+00	  +1.5514076254102882E+00	  +1.1663691666666667E+00	  +3.4739923625206233E+00	  +3.6708569444444441E+00	
  +3.5000000000000000E+00	  +1.2600000000000000E+04	  +5.5100000000000001E+01	  +5.1845999999999997E+01	  +2.3597814283515390E+01	  +2.4770000000000000E+01	  +6.8141999999999996E+01	  +6.8141999999999996E+01	  +1.4432599074327836E+01	  +1.3766000000000000E+01	  +6.0128823625005190E+01	  +7.1061999999999998E+01	  +4.3109000000000002E+01	  +9.1951850620188158E-01	  +8.7763527777777783E-01	  +1.9833740152100505E+00	  +1.4855686111111110E+00	  +1.5962208942206022E+00	  +2.1717077777777778E+00	  +3.5795949094306523E+00	  +3.6572763888888886E+00	
  +3.5166666666666666E+00	  +1.2660000000000000E+04	  +5.5100000000000001E+01	  +5.4511000000000003E+01	  +2.3585812733857544E+01	  +2.4640000000000001E+01	  +3.6875999999999998E+01	  +3.6875999999999998E+01	  +1.4396551501049128E+01	  +1.3736000000000001E+01	  +6.0066860917247681E+01	  +6.4588999999999999E+01	  +4.2927000000000000E+01	  +9.1896551248767844E-01	  +8.9649416666666659E-01	  +1.9855270415437174E+00	  +3.0868150000000001E+00	  +1.5997043352571045E+00	  +5.7531694444444448E-01	  +3.5852313768008219E+00	  +3.6621319444444445E+00	
  +3.5333333333333332E+00	  +1.2720000000000000E+04	  +5.5100000000000001E+01	  +5.3036999999999999E+01	  +2.3571631580305013E+01	  +2.4728000000000002E+01	  +4.7246000000000002E+01	  +4.7246000000000002E+01	  +1.4400447575129457E+01	  +1.3797000000000001E+01	  +5.9995371467158002E+01	  +4.3231000000000002E+01	  +4.3020000000000003E+01	  +9.1901071559985426E-01	  +8.9144055555555557E-01	  +1.9811314790221610E+00	  +1.7026236111111110E+00	  +1.5979149908710737E+00	  +1.9490708333333333E+00	  +3.5790464698932345E+00	  +3.6516944444444444E+00	
  +3.5499999999999998E+00	  +1.2780000000000000E+04	  +5.5100000000000001E+01	  +5.2985999999999997E+01	  +2.3565684823733921E+01	  +2.4712000000000000E+01	  +6.0787999999999997E+01	  +6.0787999999999997E+01	  +1.4411611252471571E+01	  +1.3760999999999999E+01	  +5.9957976638504341E+01	  +6.8691000000000003E+01	  +4.3130000000000003E+01	  +9.1916969880098398E-01	  +8.9336083333333338E-01	  +1.9774375365116352E+00	  +1.6752347222222224E+00	  +1.5957994423927997E+00	  +1.9725880555555555E+00	  +3.5732369789044349E+00	  +3.6478227777777779E+00	
  +3.5666666666666669E+00	  +1.2840000000000000E+04	  +5.5100000000000001E+01	  +5.4061000000000000E+01	  +2.3572437937672753E+01	  +2.4747000000000000E+01	  +5.3094000000000001E+01	  +5.3094000000000001E+01	  +1.4441597886052266E+01	  +1.3762000000000000E+01	  +5.9942612601704461E+01	  +7.1116000000000000E+01	  +4.3344999999999999E+01	  +9.1961446001773195E-01	  +8.9639000000000002E-01	  +1.9720655150519590E+00	  +2.0549808333333330E+00	  +1.5916742706002236E+00	  +1.5938122222222222E+00	  +3.5637397856521824E+00	  +3.6487930555555557E+00	
  +3.5833333333333335E+00	  +1.2900000000000000E+04	  +5.5100000000000001E+01	  +5.4192000000000000E+01	  +2.3578206520216295E+01	  +2.4725000000000001E+01	  +6.4188999999999993E+01	  +6.4188999999999993E+01	  +1.4417103852106786E+01	  +1.3715999999999999E+01	  +6.0008449146451383E+01	  +5.3286000000000001E+01	  +4.3119000000000000E+01	  +9.1926229320754338E-01	  +8.9507916666666665E-01	  +1.9793017128967154E+00	  +1.3260247222222223E+00	  +1.5960184529187851E+00	  +2.2301486111111113E+00	  +3.5753201658155001E+00	  +3.5561733333333332E+00	
  +3.6000000000000001E+00	  +1.2960000000000000E+04	  +5.5100000000000001E+01	  +5.2112000000000002E+01	  +2.3577755117004781E+01	  +2.4725999999999999E+01	  +6.5674000000000007E+01	  +6.5674000000000007E+01	  +1.4425898291779255E+01	  +1.3696000000000000E+01	  +5.9990145513241920E+01	  +4.9412999999999997E+01	  +4.3195000000000000E+01	  +9.1939016455342182E-01	  +8.8136305555555561E-01	  +1.9769912374312710E+00	  +1.2596630555555557E+00	  +1.5945589457680693E+00	  +2.3122147222222220E+00	  +3.5715501831993404E+00	  +3.5718777777777779E+00	
  +3.6166666666666667E+00	  +1.3020000000000000E+04	  +5.5100000000000001E+01	  +5.3564000000000000E+01	  +2.3586241859193400E+01	  +2.4710999999999999E+01	  +6.9197999999999993E+01	  +6.9197999999999993E+01	  +1.4451152579745417E+01	  +1.3692000000000000E+01	  +5.9988323025168810E+01	  +7.1066999999999993E+01	  +4.3365000000000002E+01	  +9.1976874022184030E-01	  +8.9386361111111112E-01	  +1.9730758395064800E+00	  +1.4144213888888890E+00	  +1.5913019244626685E+00	  +2.1280266666666665E+00	  +3.5643777639691487E+00	  +3.5424480555555555E+00	
  +3.6333333333333333E+00	  +1.3080000000000000E+04	  +5.5100000000000001E+01	  +5.2802000000000000E+01	  +2.3595867683544931E+01	  +2.4713999999999999E+01	  +6.2768000000000001E+01	  +6.2768000000000001E+01	  +1.4439215039770255E+01	  +1.3710000000000001E+01	  +6.0047934841988656E+01	  +6.4832999999999998E+01	  +4.3228999999999999E+01	  +9.1960241095371709E-01	  +8.9890805555555553E-01	  +1.9780679835513302E+00	  +1.5279674999999999E+00	  +1.5939166189937395E+00	  +2.0696916666666669E+00	  +3.5719846025450694E+00	  +3.5976591666666669E+00	
  +3.6499999999999999E+00	  +1.3140000000000000E+04	  +5.7000000000000000E+01	  +5.3042999999999999E+01	  +2.3592082378826642E+01	  +2.4759000000000000E+01	  +5.3469999999999999E+01	  +5.3469999999999999E+01	  +1.4179323836839538E+01	  +1.3802000000000000E+01	  +6.0301988159986344E+01	  +4.8238000000000000E+01	  +4.3521000000000001E+01	  +9.6304163251325881E-01	  +9.0435111111111122E-01	  +2.0364905140979688E+00	  +1.5664472222222223E+00	  +1.6393413892592523E+00	  +2.0593108333333334E+00	  +3.6758319033572207E+00	  +3.6257577777777774E+00	
  +3.6666666666666665E+00	  +1.3200000000000000E+04	  +5.7000000000000000E+01	  +5.3401000000000003E+01	  +2.3571728350284246E+01	  +2.4817000000000000E+01	  +6.5677999999999997E+01	  +6.5677999999999997E+01	  +1.4129798751347609E+01	  +1.3781000000000001E+01	  +6.0231793451319696E+01	  +6.2744999999999997E+01	  +4.3287999999999997E+01	  +9.6241910879230308E-01	  +8.9497527777777774E-01	  +2.0399518899188136E+00	  +1.4065394444444446E+00	  +1.6438013535109628E+00	  +2.1683872222222225E+00	  +3.6837532434297766E+00	  +3.5749266666666668E+00	
  +3.6833333333333331E+00	  +1.3260000000000000E+04	  +5.7000000000000000E+01	  +5.3368000000000002E+01	  +2.3549896004829286E+01	  +2.4869000000000000E+01	  +5.1509000000000000E+01	  +5.1509000000000000E+01	  +1.4138229467169239E+01	  +1.3782000000000000E+01	  +6.0112490682922981E+01	  +7.1105000000000004E+01	  +4.3430000000000000E+01	  +9.6240108305972338E-01	  +8.9416666666666667E-01	  +2.0327381058290008E+00	  +2.0796199999999998E+00	  +1.6410588214411326E+00	  +1.4819261111111111E+00	  +3.6737969272701330E+00	  +3.5615458333333336E+00	
  +3.7000000000000002E+00	  +1.3320000000000000E+04	  +5.7000000000000000E+01	  +5.2843000000000004E+01	  +2.3539802986362911E+01	  +2.4881000000000000E+01	  +6.4614000000000004E+01	  +6.4614000000000004E+01	  +1.4152233428428712E+01	  +1.3805999999999999E+01	  +6.0049157168323951E+01	  +5.0488000000000000E+01	  +4.3561999999999998E+01	  +9.6249612232787429E-01	  +9.0464861111111117E-01	  +2.0275303359526688E+00	  +1.2999330555555555E+00	  +1.6385096044218916E+00	  +2.3075152777777777E+00	  +3.6660399403745609E+00	  +3.6074480555555555E+00	
  +3.7166666666666668E+00	  +1.3380000000000000E+04	  +5.7000000000000000E+01	  +5.3250000000000000E+01	  +2.3540863080152022E+01	  +2.4827999999999999E+01	  +6.1908999999999999E+01	  +6.1908999999999999E+01	  +1.4170098504360599E+01	  +1.3792999999999999E+01	  +6.0023565304817872E+01	  +5.2200000000000003E+01	  +4.3686999999999998E+01	  +9.6267023966290666E-01	  +9.0535888888888882E-01	  +2.0236845494857088E+00	  +1.3887205555555555E+00	  +1.6361044004865994E+00	  +2.2365144444444445E+00	  +3.6597889499723077E+00	  +3.6252350000000000E+00	
  +3.7333333333333334E+00	  +1.3440000000000000E+04	  +5.7000000000000000E+01	  +5.2607999999999997E+01	  +2.3544008585071598E+01	  +2.4853000000000002E+01	  +4.9930999999999997E+01	  +4.9930999999999997E+01	  +1.4157708658028405E+01	  +1.3805000000000000E+01	  +6.0059315612109842E+01	  +7.1087999999999994E+01	  +4.3585999999999999E+01	  +9.6256703874681482E-01	  +8.9618527777777768E-01	  +2.0272679106869607E+00	  +2.2096838888888888E+00	  +1.6380527450490352E+00	  +1.4129841666666667E+00	  +3.6653206557359952E+00	  +3.6226680555555553E+00	
  +3.7500000000000000E+00	  +1.3500000000000000E+04	  +5.7000000000000000E+01	  +5.2771999999999998E+01	  +2.3549269156549418E+01	  +2.4780000000000001E+01	  +6.3353000000000002E+01	  +6.3353000000000002E+01	  +1.4182723662720472E+01	  +1.3784000000000001E+01	  +6.0039467545597127E+01	  +6.4522000000000006E+01	  +4.3747999999999998E+01	  +9.6282704877349234E-01	  +8.9658333333333329E-01	  +2.0227045187435677E+00	  +1.5169069444444443E+00	  +1.6349415166848820E+00	  +2.1139052777777780E+00	  +3.6576460354284497E+00	  +3.6308122222222226E+00	
  +3.7666666666666666E+00	  +1.3560000000000000E+04	  +5.7000000000000000E+01	  +5.2960000000000001E+01	  +2.3552473559734512E+01	  +2.4832000000000001E+01	  +5.9021999999999998E+01	  +5.9021999999999998E+01	  +1.4161025705830575E+01	  +1.3834000000000000E+01	  +6.0096390098060603E+01	  +4.4969000000000001E+01	  +4.3576000000000001E+01	  +9.6264006195845875E-01	  +9.1815944444444442E-01	  +2.0286811118818031E+00	  +1.3681200000000000E+00	  +1.6382554656777089E+00	  +2.2526888888888892E+00	  +3.6669365775595120E+00	  +3.6208088888888890E+00	
  +3.7833333333333332E+00	  +1.3620000000000000E+04	  +5.7000000000000000E+01	  +5.3600000000000001E+01	  +2.3549991993813677E+01	  +2.4890999999999998E+01	  +6.8366000000000000E+01	  +6.8366000000000000E+01	  +1.4162478165526386E+01	  +1.3808000000000000E+01	  +6.0078072639357302E+01	  +6.3344999999999999E+01	  +4.3598999999999997E+01	  +9.6263852863514243E-01	  +9.0939305555555561E-01	  +2.0275440806369711E+00	  +1.3670844444444443E+00	  +1.6378093653223040E+00	  +2.2626488888888887E+00	  +3.6653534459592749E+00	  +3.6297333333333337E+00	
  +3.7999999999999998E+00	  +1.3680000000000000E+04	  +5.7000000000000000E+01	  +5.2319000000000003E+01	  +2.3549845831411695E+01	  +2.4834000000000000E+01	  +6.3411000000000001E+01	  +6.3411000000000001E+01	  +1.4168564864483839E+01	  +1.3782999999999999E+01	  +6.0068701740440403E+01	  +7.1120000000000005E+01	  +4.3642000000000003E+01	  +9.6269742199710939E-01	  +9.0515388888888892E-01	  +2.0262032576646232E+00	  +1.6086402777777777E+00	  +1.6369823942862993E+00	  +2.0091833333333335E+00	  +3.6631856519509225E+00	  +3.6178236111111115E+00	
  +3.8166666666666669E+00	  +1.3740000000000000E+04	  +5.7000000000000000E+01	  +5.2723999999999997E+01	  +2.3549620858960569E+01	  +2.4754000000000001E+01	  +6.6376999999999995E+01	  +6.6376999999999995E+01	  +1.4159863284418131E+01	  +1.3801000000000000E+01	  +6.0080240722588925E+01	  +5.1639000000000003E+01	  +4.3582000000000001E+01	  +9.6261142412818479E-01	  +9.1160194444444442E-01	  +2.0280256867260551E+00	  +1.2793536111111110E+00	  +1.6381358503737884E+00	  +2.3373886111111113E+00	  +3.6661615370998435E+00	  +3.6167419444444446E+00	
  +3.8333333333333335E+00	  +1.3800000000000000E+04	  +5.7000000000000000E+01	  +5.1448000000000000E+01	  +2.3554802657450249E+01	  +2.4747000000000000E+01	  +5.9151000000000003E+01	  +5.9151000000000003E+01	  +1.4188895707377224E+01	  +1.3827999999999999E+01	  +6.0053135734740714E+01	  +6.0959000000000003E+01	  +4.3773000000000003E+01	  +9.6290970749200167E-01	  +9.0061749999999996E-01	  +2.0225283915152850E+00	  +1.5848133333333334E+00	  +1.6344676094892177E+00	  +2.0332849999999998E+00	  +3.6569960010045026E+00	  +3.6180980555555555E+00	
  +3.8500000000000001E+00	  +1.3860000000000000E+04	  +5.7000000000000000E+01	  +5.3881000000000000E+01	  +2.3573283219359602E+01	  +2.4788000000000000E+01	  +5.9527999999999999E+01	  +5.9527999999999999E+01	  +1.4226716795855715E+01	  +1.3832000000000001E+01	  +6.0074730105031080E+01	  +7.1081000000000003E+01	  +4.3975000000000001E+01	  +9.6335672295887431E-01	  +8.9628333333333332E-01	  +2.0182998062885358E+00	  +1.7531163888888890E+00	  +1.6306094395869029E+00	  +1.8759205555555556E+00	  +3.6489092458754384E+00	  +3.6290366666666665E+00	
  +3.8666666666666667E+00	  +1.3920000000000000E+04	  +5.7000000000000000E+01	  +5.3292999999999999E+01	  +2.3596310049282476E+01	  +2.4788000000000000E+01	  +6.5296999999999997E+01	  +6.5296999999999997E+01	  +1.4240404250534681E+01	  +1.3826000000000001E+01	  +6.0162350498424289E+01	  +6.4625000000000000E+01	  +4.3982999999999997E+01	  +9.6359915629581816E-01	  +9.0545972222222226E-01	  +2.0208625564479092E+00	  +1.4619316666666666E+00	  +1.6304836156245683E+00	  +2.1665363888888889E+00	  +3.6513461720724774E+00	  +3.6284680555555555E+00	
  +3.8833333333333333E+00	  +1.3980000000000000E+04	  +5.7000000000000000E+01	  +5.1767000000000003E+01	  +2.3621934617273254E+01	  +2.4722999999999999E+01	  +6.2423999999999999E+01	  +6.2423999999999999E+01	  +1.4271019218285348E+01	  +1.3850000000000000E+01	  +6.0218156770985097E+01	  +4.5886000000000003E+01	  +4.4113000000000000E+01	  +9.6400353448642728E-01	  +9.0868861111111110E-01	  +2.0194516660729263E+00	  +1.3035719444444445E+00	  +1.6280137016475744E+00	  +2.3228902777777778E+00	  +3.6474653677205011E+00	  +3.6264622222222220E+00	
  +3.8999999999999999E+00	  +1.4040000000000000E+04	  +5.7000000000000000E+01	  +5.3927999999999997E+01	  +2.3638455772455991E+01	  +2.4914000000000001E+01	  +6.6409000000000006E+01	  +6.6409000000000006E+01	  +1.4236921279296226E+01	  +1.3897000000000000E+01	  +6.0357080073673231E+01	  +6.3088999999999999E+01	  +4.3808000000000000E+01	  +9.6374880748051917E-01	  +9.0868833333333332E-01	  +2.0312307782981485E+00	  +1.4044372222222223E+00	  +1.6338541713425729E+00	  +2.2144394444444444E+00	  +3.6650849496407218E+00	  +3.6188766666666665E+00	
  +3.9166666666666665E+00	  +1.4100000000000000E+04	  +5.7000000000000000E+01	  +5.1207000000000001E+01	  +2.3652464940300582E+01	  +2.4826000000000001E+01	  +5.8222000000000001E+01	  +5.8222000000000001E+01	  +1.4281067931383939E+01	  +1.3827999999999999E+01	  +6.0329961462904258E+01	  +7.1144999999999996E+01	  +4.4079999999999998E+01	  +9.6422904505561968E-01	  +9.0797194444444451E-01	  +2.0237564753320108E+00	  +1.7941611111111111E+00	  +1.6286597488189738E+00	  +1.8149283333333335E+00	  +3.6524162241509850E+00	  +3.6090894444444444E+00	
